volunteer_id,average_reputation,feedback_count,average_sentiment,cluster
8087,2.5500000000000003,3,0.0,0
8088,2.93375,8,0.0,2
8089,4.05,4,0.0,0
8090,3.0866666666666664,3,0.0,0
8091,2.924285714285715,7,0.0,2
8092,2.816,5,0.0,1
8093,3.254,5,0.0,1
8094,2.732,5,0.0,1
8095,3.1750000000000003,8,0.0,2
8096,3.38,7,0.0,2
8097,2.86,2,0.0,0
8098,3.1689999999999996,10,0.0,2
8099,2.914285714285714,7,0.0,2
8100,3.9250000000000003,2,0.0,0
8101,3.3514285714285714,7,0.0,2
8102,3.37875,8,0.0,2
8103,3.4766666666666666,9,0.0,2
8104,2.4325,4,0.0,0
8105,4.0275,4,0.0,0
8106,3.274,5,0.0,1
8107,3.5175,4,0.0,0
8108,4.53,1,0.0,0
8109,3.145,4,0.0,0
8110,2.8466666666666662,3,0.0,0
8111,1.46,1,0.0,0
8112,3.098333333333333,6,0.0,1
8113,2.74875,8,0.0,2
8114,2.97,6,0.0,1
8115,2.876666666666667,3,0.0,0
8116,3.1814285714285715,7,0.0,2
8117,3.138333333333333,6,0.0,1
8118,3.004,5,0.0,1
8119,2.748,5,0.0,1
8120,2.5175,4,0.0,0
8121,2.813333333333333,3,0.0,0
8122,2.7866666666666666,3,0.0,0
8123,3.365,2,0.0,0
8124,2.74,4,0.0,0
8125,2.675,4,0.0,0
8126,3.625,2,0.0,0
8127,3.0433333333333334,9,0.0,2
8128,3.372,5,0.0,1
8129,4.041428571428571,7,0.0,2
8130,2.66,7,0.0,2
8131,3.095,4,0.0,0
8132,4.395,2,0.0,0
8133,3.355,2,0.0,0
8134,3.026666666666667,3,0.0,0
8135,2.955,2,0.0,0
8136,3.0171428571428573,7,0.0,2
8137,2.338,5,0.0,1
8138,3.4966666666666666,3,0.0,0
8139,3.016,5,0.0,1
8140,2.8075,4,0.0,0
8141,3.973333333333333,3,0.0,0
8142,2.268333333333333,6,0.0,1
8143,3.02,4,0.0,0
8144,2.686666666666667,3,0.0,0
8145,2.4450000000000003,2,0.0,0
8146,4.03,1,0.0,0
8147,1.79,1,0.0,0
8148,2.86,6,0.0,1
8149,3.1950000000000003,4,0.0,0
8150,2.9928571428571433,7,0.0,2
8151,2.67,6,0.0,1
8152,2.75,5,0.0,1
8153,3.092,5,0.0,1
8154,3.2657142857142856,7,0.0,2
8155,2.8008333333333333,12,0.0,2
8156,2.9916666666666667,6,0.0,1
8157,4.005714285714285,7,0.0,2
8158,2.6966666666666668,6,0.0,1
8159,3.5900000000000003,4,0.0,0
8160,1.315,2,0.0,0
8161,3.4133333333333336,3,0.0,0
8162,2.4325,4,0.0,0
8163,3.3666666666666667,12,0.0,2
8164,3.468,5,0.0,1
8165,2.744,5,0.0,1
8166,2.95,1,0.0,0
8167,2.9425,4,0.0,0
8168,1.8379999999999999,5,0.0,1
8169,2.59,5,0.0,1
8170,3.2642857142857147,7,0.0,2
8171,3.41,4,0.0,0
8172,3.45,5,0.0,1
8173,2.783333333333333,6,0.0,1
8174,2.365,2,0.0,0
8175,2.9850000000000003,8,0.0,2
8176,2.5233333333333334,6,0.0,1
8177,3.407777777777778,9,0.0,2
8178,1.72,1,0.0,0
8179,3.2816666666666667,6,0.0,1
8180,2.551428571428571,7,0.0,2
8181,2.1157142857142857,7,0.0,2
8182,3.025,6,0.0,1
8183,3.0825,8,0.0,2
8184,3.1675,4,0.0,0
8185,2.816,10,0.0,2
8186,3.6975,4,0.0,0
8187,3.18,4,0.0,0
8188,4.303333333333334,3,0.0,0
8189,3.0100000000000002,2,0.0,0
8190,3.3600000000000003,5,0.0,1
8191,2.75375,8,0.0,2
8192,3.0500000000000003,6,0.0,1
8193,3.476,5,0.0,1
8194,2.91,6,0.0,1
8195,2.6233333333333335,6,0.0,1
8196,2.65,5,0.0,1
8197,2.6,8,0.0,2
8198,2.67625,8,0.0,2
8199,3.75,5,0.0,1
8200,2.997777777777778,9,0.0,2
8201,3.90625,8,0.0,2
8202,3.225,4,0.0,0
8203,3.311666666666667,6,0.0,1
8204,3.1625,8,0.0,2
8205,2.46,7,0.0,2
8206,3.736666666666667,3,0.0,0
8207,3.1999999999999997,3,0.0,0
8208,2.8725,4,0.0,0
8209,3.112,10,0.0,2
8210,3.6366666666666667,3,0.0,0
8211,2.388,5,0.0,1
8212,2.2575000000000003,4,0.0,0
8213,3.9583333333333335,6,0.0,1
8214,3.3771428571428572,7,0.0,2
8215,2.7285714285714286,7,0.0,2
8216,2.7255555555555557,9,0.0,2
8217,2.6366666666666667,3,0.0,0
8218,2.6216666666666666,6,0.0,1
8219,2.66,2,0.0,0
8220,2.884,10,0.0,2
8221,2.7249999999999996,2,0.0,0
8222,2.6475,4,0.0,0
8223,2.688333333333333,6,0.0,1
8224,2.6666666666666665,3,0.0,0
8225,3.643333333333333,3,0.0,0
8226,2.21,2,0.0,0
8227,2.215,4,0.0,0
8228,3.075,2,0.0,0
8229,2.84125,8,0.0,2
8230,3.01125,8,0.0,2
8231,2.4083333333333337,6,0.0,1
8232,2.3033333333333332,3,0.0,0
8233,2.6266666666666665,3,0.0,0
8234,2.992857142857143,7,0.0,2
8235,2.822,5,0.0,1
8236,2.534,5,0.0,1
8237,2.69,3,0.0,0
8238,3.358333333333334,6,0.0,1
8239,1.49,1,0.0,0
8240,3.138,5,0.0,1
8241,3.9633333333333334,3,0.0,0
8242,3.1166666666666667,3,0.0,0
8243,1.3033333333333335,3,0.0,0
8244,3.0420000000000003,5,0.0,1
8245,2.8975,4,0.0,0
8246,2.84,5,0.0,1
8247,3.4499999999999997,3,0.0,0
8248,3.414,5,0.0,1
8249,3.7116666666666664,6,0.0,1
8250,2.3683333333333336,6,0.0,1
8251,2.6420000000000003,5,0.0,1
8252,3.0157142857142856,7,0.0,2
8253,2.11,3,0.0,0
8254,3.8633333333333333,6,0.0,1
8255,1.9233333333333331,3,0.0,0
8256,2.7485714285714287,7,0.0,2
8257,2.99,4,0.0,0
8258,2.8575,8,0.0,2
8259,3.39,8,0.0,2
8260,2.73625,8,0.0,2
8261,3.59,4,0.0,0
8262,3.6740000000000004,5,0.0,1
8263,3.19,12,0.0,2
8264,3.73,7,0.0,2
8265,3.64,3,0.0,0
8266,2.6954545454545453,11,0.0,2
8267,2.93125,8,0.0,2
8268,2.33,2,0.0,0
8269,2.7824999999999998,4,0.0,0
8270,3.6925,4,0.0,0
8271,3.902857142857143,7,0.0,2
8272,2.14,3,0.0,0
8273,3.4725,4,0.0,0
8274,3.4861538461538464,13,0.0,2
8275,2.18,3,0.0,0
8276,2.41,4,0.0,0
8277,3.4857142857142853,7,0.0,2
8278,2.3655555555555554,9,0.0,2
8279,2.19,1,0.0,0
8280,2.801111111111111,9,0.0,2
8281,3.442222222222222,9,0.0,2
8282,2.02,6,0.0,1
8283,3.845714285714286,7,0.0,2
8284,2.8563636363636364,11,0.0,2
8285,3.132,5,0.0,1
8286,3.175,4,0.0,0
8287,3.28,5,0.0,1
8288,3.8980000000000006,5,0.0,1
8289,3.8175,4,0.0,0
8290,3.3214285714285716,7,0.0,2
8291,2.72625,8,0.0,2
8292,3.9259999999999997,5,0.0,1
8293,3.282,5,0.0,1
8294,4.195,2,0.0,0
8295,2.4414285714285713,7,0.0,2
8296,3.408,5,0.0,1
8297,2.474285714285714,7,0.0,2
8298,2.223333333333333,3,0.0,0
8299,2.915,10,0.0,2
8300,2.6275,4,0.0,0
8301,3.078333333333333,6,0.0,1
8302,3.515,4,0.0,0
8303,4.63,1,0.0,0
8304,2.145,4,0.0,0
8305,2.805,4,0.0,0
8306,2.402857142857143,7,0.0,2
8307,2.914,10,0.0,2
8308,2.4966666666666666,3,0.0,0
8309,2.528,5,0.0,1
8310,3.646,5,0.0,1
8311,3.38,7,0.0,2
8312,3.016666666666667,3,0.0,0
8313,1.76,2,0.0,0
8314,4.485,2,0.0,0
8315,3.59,5,0.0,1
8316,3.1075,4,0.0,0
8317,3.0825,8,0.0,2
8318,3.3733333333333335,6,0.0,1
8319,3.086,5,0.0,1
8320,2.2649999999999997,4,0.0,0
8321,2.7028571428571424,7,0.0,2
8322,3.5420000000000003,10,0.0,2
8323,1.94,2,0.0,0
8324,3.6566666666666663,3,0.0,0
8325,2.731111111111111,9,0.0,2
8326,3.4325,4,0.0,0
8327,2.605,2,0.0,0
8328,1.5999999999999999,3,0.0,0
8329,2.8349999999999995,6,0.0,1
8330,3.965,6,0.0,1
8331,2.513333333333333,3,0.0,0
8332,3.0822222222222226,9,0.0,2
8333,4.308333333333334,6,0.0,1
8334,3.29,5,0.0,1
8335,2.6799999999999997,3,0.0,0
8336,2.5380000000000003,5,0.0,1
8337,2.72,3,0.0,0
8338,3.9450000000000003,4,0.0,0
8339,2.9066666666666667,3,0.0,0
8340,2.4114285714285715,7,0.0,2
8341,2.665,6,0.0,1
8342,2.434,5,0.0,1
8343,3.7439999999999998,5,0.0,1
8344,2.7800000000000002,8,0.0,2
8345,2.44,7,0.0,2
8346,2.66,2,0.0,0
8347,3.34,3,0.0,0
8348,3.715,2,0.0,0
8349,3.0666666666666664,6,0.0,1
8350,2.3666666666666667,3,0.0,0
8352,3.27875,8,0.0,2
8353,1.9933333333333332,3,0.0,0
8354,2.2616666666666667,6,0.0,1
8355,3.651,10,0.0,2
8356,2.604,5,0.0,1
8357,1.4866666666666666,3,0.0,0
8358,2.85,4,0.0,0
8359,3.3633333333333333,6,0.0,1
8360,3.545,2,0.0,0
8361,3.3980000000000006,5,0.0,1
8362,3.3625,8,0.0,2
8363,3.41,4,0.0,0
8364,3.0216666666666665,6,0.0,1
8365,3.89,1,0.0,0
8366,3.0700000000000003,2,0.0,0
8367,1.06,1,0.0,0
8368,3.0200000000000005,5,0.0,1
8369,3.16,8,0.0,2
8370,3.05875,8,0.0,2
8371,2.9499999999999997,6,0.0,1
8372,3.2128571428571426,7,0.0,2
8373,3.9922222222222223,9,0.0,2
8374,3.062,5,0.0,1
8375,2.8533333333333335,6,0.0,1
8376,3.556,5,0.0,1
8377,3.141111111111111,9,0.0,2
8378,2.6325,4,0.0,0
8379,3.94,6,0.0,1
8380,3.464,5,0.0,1
8381,2.116,5,0.0,1
8382,3.134,5,0.0,1
8383,2.3255555555555554,9,0.0,2
8384,3.786,5,0.0,1
8385,3.0014285714285713,7,0.0,2
8386,3.393333333333333,6,0.0,1
8387,3.2800000000000002,2,0.0,0
8388,3.415,10,0.0,2
8389,2.8266666666666667,3,0.0,0
8390,1.555,2,0.0,0
8391,4.45,2,0.0,0
8392,3.8925,4,0.0,0
8393,2.712,5,0.0,1
8394,3.59,6,0.0,1
8395,2.3125,4,0.0,0
8396,3.4125,4,0.0,0
8397,3.1100000000000003,8,0.0,2
8398,3.422857142857143,7,0.0,2
8399,2.795,6,0.0,1
8400,3.3766666666666665,6,0.0,1
8401,3.7866666666666666,3,0.0,0
8402,2.745,8,0.0,2
8403,2.723333333333333,3,0.0,0
8404,2.9716666666666662,6,0.0,1
8405,3.3519999999999994,5,0.0,1
8406,3.01125,8,0.0,2
8407,3.0575,4,0.0,0
8408,3.315714285714286,7,0.0,2
8409,2.98,3,0.0,0
8410,2.89,6,0.0,1
8411,3.2119999999999997,5,0.0,1
8412,3.2299999999999995,5,0.0,1
8413,3.556,10,0.0,2
8414,3.17,5,0.0,1
8415,3.632,5,0.0,1
8416,3.8833333333333333,3,0.0,0
8417,3.5433333333333334,6,0.0,1
8418,3.6042857142857145,7,0.0,2
8419,3.11125,8,0.0,2
8420,2.5766666666666667,3,0.0,0
8421,3.0883333333333334,6,0.0,1
8422,3.4442857142857144,7,0.0,2
8423,3.1100000000000003,5,0.0,1
8424,3.1849999999999996,2,0.0,0
8425,3.088,5,0.0,1
8426,3.4050000000000002,4,0.0,0
8427,2.416,5,0.0,1
8428,2.8983333333333334,6,0.0,1
8429,2.725,2,0.0,0
8430,3.223333333333333,3,0.0,0
8431,2.8575,4,0.0,0
8432,3.02,8,0.0,2
8433,4.64,2,0.0,0
8434,3.732,5,0.0,1
8435,3.2020000000000004,5,0.0,1
8436,2.0050000000000003,6,0.0,1
8437,1.11,1,0.0,0
8438,3.2916666666666665,6,0.0,1
8439,2.6733333333333333,3,0.0,0
8440,2.6079999999999997,5,0.0,1
8441,3.18,5,0.0,1
8442,1.987142857142857,7,0.0,2
8443,3.305,4,0.0,0
8444,3.364,5,0.0,1
8445,3.348333333333333,6,0.0,1
8446,3.7183333333333333,6,0.0,1
8447,3.9055555555555554,9,0.0,2
8448,1.075,2,0.0,0
8449,3.4166666666666665,3,0.0,0
8450,2.6100000000000003,10,0.0,2
8451,3.84,5,0.0,1
8452,3.15125,8,0.0,2
8453,2.705714285714286,7,0.0,2
8454,2.026666666666667,6,0.0,1
8455,2.21,2,0.0,0
8456,2.765,6,0.0,1
8457,3.18375,8,0.0,2
8458,4.09,3,0.0,0
8459,4.32,1,0.0,0
8460,2.95,8,0.0,2
8461,3.242,5,0.0,1
8462,3.156,5,0.0,1
8463,2.9299999999999997,4,0.0,0
8464,2.955,6,0.0,1
8465,2.185,8,0.0,2
8466,3.0625,4,0.0,0
8467,2.6066666666666665,6,0.0,1
8468,2.3466666666666662,3,0.0,0
8469,3.565,2,0.0,0
8470,1.88,3,0.0,0
8471,2.645,2,0.0,0
8472,3.07625,8,0.0,2
8473,2.675,2,0.0,0
8474,2.9922222222222223,9,0.0,2
8475,2.4266666666666667,3,0.0,0
8476,3.5283333333333338,6,0.0,1
8477,3.1100000000000003,5,0.0,1
8478,3.158333333333333,6,0.0,1
8479,2.984,5,0.0,1
8480,2.5883333333333334,6,0.0,1
8481,3.3683333333333336,6,0.0,1
8482,3.3175,4,0.0,0
8483,3.25,3,0.0,0
8484,3.9,3,0.0,0
8485,4.21,2,0.0,0
8486,2.837142857142857,7,0.0,2
8487,3.3699999999999997,3,0.0,0
8488,3.183333333333333,9,0.0,2
8489,3.5733333333333337,3,0.0,0
8490,2.8666666666666667,3,0.0,0
8491,3.485,6,0.0,1
8492,3.0162500000000003,8,0.0,2
8493,2.8375,4,0.0,0
8494,2.948,5,0.0,1
8495,3.1133333333333333,3,0.0,0
8496,2.968,5,0.0,1
8497,2.8433333333333337,3,0.0,0
8498,3.255,4,0.0,0
8499,4.23,3,0.0,0
8500,3.8912500000000003,8,0.0,2
8501,3.3299999999999996,7,0.0,2
8502,2.5416666666666665,6,0.0,1
8503,3.96,1,0.0,0
8504,2.45,5,0.0,1
8505,3.412,5,0.0,1
8506,2.874,5,0.0,1
8507,3.718,5,0.0,1
8508,3.1079999999999997,5,0.0,1
8509,2.65,5,0.0,1
8510,4.18,2,0.0,0
8511,3.015,2,0.0,0
8512,2.175,2,0.0,0
8513,3.64,4,0.0,0
8514,2.767777777777778,9,0.0,2
8515,2.2337499999999997,8,0.0,2
8516,2.43,5,0.0,1
8517,3.5,3,0.0,0
8518,3.61,1,0.0,0
8519,3.2266666666666666,9,0.0,2
8520,2.126,5,0.0,1
8521,2.6457142857142855,7,0.0,2
8522,3.102,10,0.0,2
8523,1.665,2,0.0,0
8524,3.4333333333333336,3,0.0,0
8525,3.9949999999999997,6,0.0,1
8526,1.25,2,0.0,0
8527,3.2019999999999995,5,0.0,1
8528,3.8428571428571425,7,0.0,2
8529,3.9116666666666666,6,0.0,1
8530,1.655,2,0.0,0
8531,3.1375,4,0.0,0
8532,3.84,8,0.0,2
8533,2.9466666666666668,6,0.0,1
8534,2.0833333333333335,3,0.0,0
8535,3.195,4,0.0,0
8536,3.1125,4,0.0,0
8537,3.033333333333333,3,0.0,0
8538,3.1399999999999997,2,0.0,0
8539,2.882,5,0.0,1
8540,3.56,5,0.0,1
8541,2.7525,4,0.0,0
8542,2.6771428571428575,7,0.0,2
8543,3.908,5,0.0,1
8544,3.525714285714286,7,0.0,2
8545,3.1833333333333336,3,0.0,0
8546,3.1471428571428572,7,0.0,2
8547,3.3575,4,0.0,0
8548,2.8922222222222222,9,0.0,2
8549,2.33,3,0.0,0
8550,3.2625,4,0.0,0
8551,3.4916666666666667,6,0.0,1
8552,3.123333333333333,3,0.0,0
8553,3.973333333333333,3,0.0,0
8554,2.4,2,0.0,0
8555,2.935,4,0.0,0
8556,3.3369999999999997,10,0.0,2
8557,3.568,5,0.0,1
8558,4.329999999999999,3,0.0,0
8559,2.1725,4,0.0,0
8560,3.726,5,0.0,1
8561,2.98,3,0.0,0
8562,2.878,5,0.0,1
8563,3.1925,4,0.0,0
8564,2.94,6,0.0,1
8565,3.948571428571429,7,0.0,2
8566,3.2249999999999996,2,0.0,0
8567,2.625,4,0.0,0
8568,2.4762500000000003,8,0.0,2
8569,1.9300000000000002,2,0.0,0
8570,3.3449999999999998,4,0.0,0
8571,3.436666666666667,3,0.0,0
8572,3.253333333333334,3,0.0,0
8573,3.028,5,0.0,1
8574,2.7645454545454546,11,0.0,2
8575,2.455714285714286,7,0.0,2
8576,2.3025,8,0.0,2
8577,3.32375,8,0.0,2
8578,2.6425,8,0.0,2
8579,3.8200000000000003,4,0.0,0
8580,3.6075000000000004,4,0.0,0
8581,3.6125,4,0.0,0
8582,2.97,4,0.0,0
8584,3.116,5,0.0,1
8585,3.24,4,0.0,0
8586,2.4033333333333333,3,0.0,0
8587,2.965,6,0.0,1
8588,2.366,5,0.0,1
8589,2.8328571428571427,7,0.0,2
8590,3.318,5,0.0,1
8591,3.16,2,0.0,0
8592,2.215,2,0.0,0
8593,2.75,6,0.0,1
8594,3.9,4,0.0,0
8595,2.62375,8,0.0,2
8596,3.44,5,0.0,1
8597,1.905,2,0.0,0
8598,3.525,6,0.0,1
8599,2.8033333333333332,3,0.0,0
8600,3.4516666666666667,6,0.0,1
8601,3.0549999999999997,4,0.0,0
8602,3.418,5,0.0,1
8603,2.5366666666666666,6,0.0,1
8604,3.1375,4,0.0,0
8605,2.382,5,0.0,1
8606,2.9325,4,0.0,0
8607,3.373333333333333,9,0.0,2
8608,2.025,2,0.0,0
8609,3.96,5,0.0,1
8610,2.813333333333333,3,0.0,0
8611,3.0766666666666667,6,0.0,1
8612,2.774,5,0.0,1
8613,3.6485714285714286,7,0.0,2
8614,3.3966666666666665,3,0.0,0
8615,3.7436363636363637,11,0.0,2
8616,2.36875,8,0.0,2
8617,2.668333333333333,6,0.0,1
8618,2.68,7,0.0,2
8619,3.3528571428571428,7,0.0,2
8620,4.053333333333334,6,0.0,1
8621,2.884,5,0.0,1
8622,2.46,2,0.0,0
8623,2.817777777777778,9,0.0,2
8624,2.015,2,0.0,0
8625,3.25,4,0.0,0
8626,1.39,1,0.0,0
8627,3.0850000000000004,6,0.0,1
8628,3.64,1,0.0,0
8629,3.2824999999999998,4,0.0,0
8630,3.3020000000000005,5,0.0,1
8631,3.23625,8,0.0,2
8632,2.9225,8,0.0,2
8633,2.563333333333333,3,0.0,0
8634,2.3466666666666667,3,0.0,0
8635,4.363333333333333,3,0.0,0
8636,2.702,5,0.0,1
8637,2.802,5,0.0,1
8638,3.1650000000000005,6,0.0,1
8639,2.2566666666666664,3,0.0,0
8640,3.05,10,0.0,2
8641,3.19,5,0.0,1
8642,2.0725000000000002,4,0.0,0
8643,3.6,1,0.0,0
8644,2.664,5,0.0,1
8645,3.266666666666667,3,0.0,0
8646,2.6550000000000002,4,0.0,0
8647,3.4620000000000006,5,0.0,1
8648,2.82625,8,0.0,2
8649,2.396666666666667,3,0.0,0
8650,2.19,9,0.0,2
8651,3.838,5,0.0,1
8652,3.185,2,0.0,0
8653,2.09,1,0.0,0
8654,3.365,2,0.0,0
8655,2.485714285714286,7,0.0,2
8656,3.08,5,0.0,1
8657,2.216666666666667,3,0.0,0
8658,2.92625,8,0.0,2
8659,3.436666666666667,3,0.0,0
8660,3.1525,4,0.0,0
8661,3.5016666666666665,6,0.0,1
8662,3.6255555555555556,9,0.0,2
8663,2.6,3,0.0,0
8664,3.4166666666666665,6,0.0,1
8665,3.245,2,0.0,0
8666,3.68,2,0.0,0
8667,2.983333333333333,6,0.0,1
8668,3.4757142857142855,7,0.0,2
8669,2.79,9,0.0,2
8670,2.4344444444444444,9,0.0,2
8671,2.512,10,0.0,2
8672,3.267777777777778,9,0.0,2
8673,2.8066666666666666,3,0.0,0
8674,3.0300000000000002,5,0.0,1
8675,3.1125,4,0.0,0
8676,2.37,6,0.0,1
8677,2.8466666666666662,3,0.0,0
8678,3.715,4,0.0,0
8679,2.12,2,0.0,0
8680,2.5633333333333335,9,0.0,2
8681,3.1750000000000003,6,0.0,1
8682,3.165,2,0.0,0
8683,3.415,2,0.0,0
8684,3.685,8,0.0,2
8685,2.1,5,0.0,1
8686,1.82,1,0.0,0
8687,2.3728571428571428,7,0.0,2
8688,3.3,4,0.0,0
8689,2.763333333333333,3,0.0,0
8690,2.425,4,0.0,0
8691,2.12,2,0.0,0
8692,2.87,1,0.0,0
8693,3.0749999999999997,6,0.0,1
8694,3.2942857142857145,7,0.0,2
8695,3.08,3,0.0,0
8696,2.6,5,0.0,1
8697,2.38,7,0.0,2
8698,3.5028571428571427,7,0.0,2
8699,2.6054545454545455,11,0.0,2
8700,3.1783333333333332,6,0.0,1
8701,3.106666666666667,3,0.0,0
8702,2.9675000000000002,4,0.0,0
8703,2.73,3,0.0,0
8704,2.0516666666666663,6,0.0,1
8705,3.257142857142857,7,0.0,2
8706,1.875,2,0.0,0
8707,2.37,1,0.0,0
8708,4.035,2,0.0,0
8709,3.525,2,0.0,0
8710,3.33,3,0.0,0
8711,2.67,1,0.0,0
8712,2.257142857142857,7,0.0,2
8713,3.012857142857143,7,0.0,2
8714,2.558333333333333,6,0.0,1
8715,4.535,2,0.0,0
8716,3.79,5,0.0,1
8717,3.2944444444444447,9,0.0,2
8718,2.5566666666666666,9,0.0,2
8719,3.86,6,0.0,1
8720,3.4149999999999996,6,0.0,1
8721,1.9933333333333334,3,0.0,0
8722,3.2399999999999998,4,0.0,0
8723,2.722857142857143,7,0.0,2
8724,3.176,5,0.0,1
8725,2.4933333333333336,3,0.0,0
8726,3.0966666666666667,9,0.0,2
8727,3.0,3,0.0,0
8728,3.3739999999999997,5,0.0,1
8729,2.7685714285714282,7,0.0,2
8730,3.5414285714285714,7,0.0,2
8731,4.195,2,0.0,0
8732,3.9322222222222223,9,0.0,2
8733,2.56,2,0.0,0
8734,2.9240000000000004,5,0.0,1
8735,3.9133333333333336,6,0.0,1
8736,3.012857142857143,7,0.0,2
8737,3.4828571428571427,7,0.0,2
8738,2.3,4,0.0,0
8739,2.6733333333333333,3,0.0,0
8740,3.438,5,0.0,1
8741,3.26625,8,0.0,2
8742,2.861666666666667,6,0.0,1
8743,3.5660000000000003,5,0.0,1
8744,2.7842857142857143,7,0.0,2
8745,3.0725,4,0.0,0
8746,2.393333333333333,3,0.0,0
8747,2.4066666666666667,3,0.0,0
8748,4.224,5,0.0,1
8749,3.1750000000000003,6,0.0,1
8750,2.356666666666667,3,0.0,0
8751,2.765,8,0.0,2
8752,4.274,5,0.0,1
8753,2.572,5,0.0,1
8754,3.25,6,0.0,1
8755,2.85,3,0.0,0
8756,3.127,10,0.0,2
8757,1.95,5,0.0,1
8758,2.6525,4,0.0,0
8759,2.13,1,0.0,0
8760,3.402,5,0.0,1
8761,2.995714285714286,7,0.0,2
8762,2.461111111111111,9,0.0,2
8763,2.7712499999999998,8,0.0,2
8764,3.16125,8,0.0,2
8765,3.6019999999999994,5,0.0,1
8766,2.596,10,0.0,2
8767,3.108571428571429,7,0.0,2
8768,2.1933333333333334,3,0.0,0
8769,3.0773333333333333,15,0.0,2
8770,2.8975,4,0.0,0
8771,1.6900000000000002,6,0.0,1
8772,2.158,5,0.0,1
8773,3.2039999999999997,5,0.0,1
8774,3.9471428571428575,7,0.0,2
8775,2.588,5,0.0,1
8776,2.452,5,0.0,1
8777,2.7824999999999998,8,0.0,2
8778,3.13,4,0.0,0
8779,3.6014285714285714,7,0.0,2
8780,3.5387500000000003,8,0.0,2
8781,3.0,5,0.0,1
8782,2.71,5,0.0,1
8783,3.18125,8,0.0,2
8784,3.298888888888889,9,0.0,2
8785,3.842857142857143,7,0.0,2
8786,3.9025,4,0.0,0
8787,3.4466666666666668,3,0.0,0
8788,2.5366666666666666,3,0.0,0
8789,4.35,1,0.0,0
8790,3.6766666666666663,3,0.0,0
8791,3.3433333333333333,3,0.0,0
8792,3.19,6,0.0,1
8793,3.19,2,0.0,0
8794,2.835,2,0.0,0
8795,3.5975,4,0.0,0
8796,2.675,2,0.0,0
8797,2.667777777777778,9,0.0,2
8798,3.1741666666666664,12,0.0,2
8799,2.703333333333333,3,0.0,0
8800,2.7257142857142855,7,0.0,2
8801,2.8200000000000003,8,0.0,2
8802,3.146666666666667,3,0.0,0
8803,2.44,4,0.0,0
8804,3.953333333333333,3,0.0,0
8805,2.8475,4,0.0,0
8806,3.16,3,0.0,0
8807,3.2960000000000003,5,0.0,1
8808,3.2166666666666663,3,0.0,0
8809,2.436,5,0.0,1
8810,2.7300000000000004,3,0.0,0
8811,2.2933333333333334,3,0.0,0
8812,2.6355555555555554,9,0.0,2
8813,2.068,5,0.0,1
8814,3.046666666666667,6,0.0,1
8815,2.55,2,0.0,0
8816,3.4877777777777776,9,0.0,2
8817,2.41,3,0.0,0
8818,3.0883333333333334,6,0.0,1
8819,2.7114285714285713,7,0.0,2
8820,1.65,1,0.0,0
8821,3.8899999999999997,4,0.0,0
8822,3.51,3,0.0,0
8823,3.3375,4,0.0,0
8824,3.0119999999999996,5,0.0,1
8825,3.0766666666666667,6,0.0,1
8826,2.994444444444445,9,0.0,2
8827,3.02,6,0.0,1
8828,3.005,8,0.0,2
8829,2.682,5,0.0,1
8830,3.8266666666666667,3,0.0,0
8831,1.6,2,0.0,0
8832,2.6154545454545453,11,0.0,2
8833,2.862,5,0.0,1
8834,3.03125,8,0.0,2
8835,2.12,8,0.0,2
8836,2.0033333333333334,3,0.0,0
8837,3.8666666666666667,3,0.0,0
8838,2.91,1,0.0,0
8839,2.425,2,0.0,0
8840,3.8642857142857143,7,0.0,2
8841,2.42,2,0.0,0
8842,2.684,5,0.0,1
8843,3.04,4,0.0,0
8844,2.866,5,0.0,1
8845,3.25,3,0.0,0
8846,2.97125,8,0.0,2
8847,2.1966666666666668,3,0.0,0
8848,2.6344444444444446,9,0.0,2
8849,2.9000000000000004,3,0.0,0
8850,3.308,5,0.0,1
8851,2.5324999999999998,4,0.0,0
8852,2.818,5,0.0,1
8853,3.0766666666666667,3,0.0,0
8854,3.9560000000000004,5,0.0,1
8855,2.321,10,0.0,2
8856,3.257142857142857,7,0.0,2
8857,3.015,4,0.0,0
8858,2.504,5,0.0,1
8859,3.482222222222222,9,0.0,2
8860,2.3525,4,0.0,0
8861,1.8133333333333332,3,0.0,0
8862,3.2840000000000003,5,0.0,1
8863,3.342,5,0.0,1
8864,3.721428571428571,7,0.0,2
8865,3.3925,4,0.0,0
8866,2.936666666666666,6,0.0,1
8867,3.464,5,0.0,1
8868,2.70875,8,0.0,2
8869,3.0366666666666666,3,0.0,0
8870,2.6325,4,0.0,0
8871,2.615,4,0.0,0
8872,2.953333333333333,6,0.0,1
8873,2.5928571428571425,7,0.0,2
8874,2.795,6,0.0,1
8875,2.882857142857143,7,0.0,2
8876,3.9166666666666665,6,0.0,1
8877,3.4425,4,0.0,0
8878,3.4766666666666666,6,0.0,1
8879,3.3066666666666666,6,0.0,1
8880,3.189,10,0.0,2
8881,2.835,4,0.0,0
8882,2.823,10,0.0,2
8883,2.832,5,0.0,1
8884,3.9125,4,0.0,0
8885,3.129,10,0.0,2
8886,3.9724999999999997,4,0.0,0
8887,3.12,2,0.0,0
8888,2.9442857142857144,7,0.0,2
8889,2.033333333333333,3,0.0,0
8890,3.396,5,0.0,1
8891,3.7183333333333333,6,0.0,1
8892,3.33875,8,0.0,2
8893,3.85,5,0.0,1
